Index,date,time,game_num,away,home
540,20070119,09:00 PM,8,Portland,Phoenix
541,20070119,10:30 PM,9,Cleveland,Denver
542,20070120,03:30 PM,0,Memphis,L.A. Clippers
543,20070120,07:00 PM,1,Atlanta,Charlotte
544,20070120,07:00 PM,2,New York,Indiana
545,20070120,07:30 PM,3,Sacramento,Detroit
546,20070120,08:00 PM,4,Boston,Washington
547,20070120,08:00 PM,5,L.A. Lakers,New Orleans
548,20070120,08:00 PM,6,Orlando,Brooklyn
549,20070120,08:30 PM,7,Denver,Houston
550,20070120,08:30 PM,8,Utah,Chicago
551,20070120,10:30 PM,9,Cleveland,Golden State
552,20070121,01:00 PM,0,Dallas,Miami
553,20070121,06:00 PM,1,San Antonio,Philadelphia
554,20070121,08:00 PM,2,Minnesota,Phoenix
555,20070121,09:00 PM,3,Milwaukee,Portland
556,20070122,07:00 PM,0,Chicago,Indiana
557,20070122,07:00 PM,1,Charlotte,Toronto
558,20070122,07:00 PM,2,Orlando,Cleveland
559,20070122,07:30 PM,3,New York,Miami
560,20070122,07:30 PM,4,San Antonio,Boston
561,20070122,09:00 PM,5,Memphis,Denver
562,20070122,09:00 PM,6,Minnesota,Utah
563,20070122,10:00 PM,7,Brooklyn,Sacramento
564,20070122,10:30 PM,8,Golden State,L.A. Lakers
565,20070123,07:00 PM,0,Phoenix,Washington
566,20070123,07:00 PM,1,Dallas,Orlando
567,20070123,07:00 PM,2,New Orleans,Philadelphia
568,20070123,08:30 PM,3,Atlanta,Chicago
569,20070123,10:30 PM,4,Milwaukee,L.A. Clippers
570,20070124,07:00 PM,0,Detroit,Charlotte
571,20070124,07:00 PM,1,Philadelphia,Cleveland
572,20070124,07:00 PM,2,Miami,Indiana
573,20070124,07:00 PM,3,New Orleans,Toronto
574,20070124,07:30 PM,4,Atlanta,Boston
575,20070124,07:30 PM,5,Phoenix,New York
576,20070124,09:00 PM,6,Memphis,Utah
577,20070124,09:00 PM,7,Houston,San Antonio
578,20070124,10:00 PM,8,Milwaukee,Sacramento
579,20070124,10:00 PM,9,Minnesota,Portland
580,20070124,10:30 PM,10,Brooklyn,Golden State
581,20070125,08:00 PM,0,Dallas,Chicago
582,20070125,10:30 PM,1,Brooklyn,L.A. Clippers
583,20070126,07:00 PM,0,Boston,Toronto
584,20070126,07:00 PM,1,Cleveland,Philadelphia
585,20070126,07:00 PM,2,Atlanta,Orlando
586,20070126,07:00 PM,3,Washington,Detroit
587,20070126,07:30 PM,4,Miami,New York
588,20070126,08:00 PM,5,Memphis,San Antonio
589,20070126,08:00 PM,6,Sacramento,New Orleans
590,20070126,08:30 PM,7,Portland,Houston
591,20070126,08:30 PM,8,Phoenix,Milwaukee
592,20070126,09:00 PM,9,Denver,Utah
593,20070126,10:30 PM,10,Charlotte,L.A. Lakers
594,20070127,07:00 PM,0,Toronto,Indiana
595,20070127,07:00 PM,1,Philadelphia,Atlanta
596,20070127,08:00 PM,2,Portland,Memphis
597,20070127,08:00 PM,3,Utah,New Orleans
598,20070127,08:30 PM,4,Sacramento,Dallas
599,20070127,08:30 PM,5,Miami,Chicago
600,20070127,09:00 PM,6,Brooklyn,Denver
601,20070127,10:30 PM,7,Charlotte,Golden State
602,20070127,10:30 PM,8,Minnesota,L.A. Clippers
603,20070128,01:00 PM,0,Phoenix,Cleveland
604,20070128,03:30 PM,1,San Antonio,L.A. Lakers
605,20070128,03:30 PM,2,New York,Milwaukee
606,20070128,06:00 PM,3,Washington,Boston
607,20070128,06:30 PM,4,Indiana,Detroit
608,20070129,07:00 PM,0,Orlando,Atlanta
609,20070129,08:00 PM,1,Phoenix,Minnesota
610,20070129,08:00 PM,2,Sacramento,Memphis
611,20070129,08:00 PM,3,Portland,New Orleans
612,20070129,08:30 PM,4,Philadelphia,Houston
613,20070129,09:00 PM,5,Charlotte,Denver
614,20070129,09:00 PM,6,Brooklyn,Utah
615,20070130,07:00 PM,0,Boston,Indiana
616,20070130,07:00 PM,1,Detroit,Washington
617,20070130,07:00 PM,2,Golden State,Cleveland
618,20070130,07:30 PM,3,L.A. Lakers,New York
619,20070130,07:30 PM,4,Milwaukee,Miami
620,20070131,07:00 PM,0,Washington,Toronto
621,20070131,07:00 PM,1,Golden State,Atlanta
622,20070131,07:00 PM,2,Milwaukee,Orlando
623,20070131,07:00 PM,3,New York,Charlotte
624,20070131,07:30 PM,4,Detroit,Brooklyn
625,20070131,07:30 PM,5,L.A. Lakers,Boston
626,20070131,08:00 PM,6,Philadelphia,New Orleans
627,20070131,08:00 PM,7,Dallas,Memphis
628,20070131,08:00 PM,8,Sacramento,Minnesota
629,20070131,09:00 PM,9,San Antonio,Utah
630,20070131,10:00 PM,10,Denver,Portland
631,20070131,10:30 PM,11,Chicago,L.A. Clippers
632,20070201,08:00 PM,0,Cleveland,Miami
633,20070201,10:30 PM,1,San Antonio,Phoenix
634,20070202,07:00 PM,0,L.A. Lakers,Indiana
635,20070202,07:00 PM,1,Golden State,Philadelphia
636,20070202,07:30 PM,2,L.A. Clippers,Boston
637,20070202,07:30 PM,3,Charlotte,Cleveland
638,20070202,07:30 PM,4,Toronto,Atlanta
639,20070202,08:00 PM,5,Brooklyn,Orlando
640,20070202,08:00 PM,6,Milwaukee,Detroit
641,20070202,08:00 PM,7,Minnesota,New Orleans
642,20070202,09:00 PM,8,Portland,Denver
643,20070203,07:00 PM,0,New York,Orlando
644,20070203,07:00 PM,1,L.A. Lakers,Washington
645,20070203,07:00 PM,2,Golden State,Charlotte
646,20070203,08:00 PM,3,Indiana,Memphis
647,20070203,08:30 PM,4,Miami,Milwaukee
648,20070203,08:30 PM,5,Minnesota,Dallas
649,20070203,08:30 PM,6,New Orleans,Houston
650,20070203,09:00 PM,7,Utah,Phoenix
651,20070203,10:00 PM,8,Denver,Sacramento
652,20070203,10:00 PM,9,Chicago,Portland
653,20070204,12:00 PM,0,Atlanta,Brooklyn
654,20070204,12:00 PM,1,L.A. Clippers,Toronto
655,20070204,02:30 PM,2,Detroit,Cleveland
656,20070205,07:00 PM,0,Brooklyn,Philadelphia
657,20070205,07:00 PM,1,Golden State,Indiana
658,20070205,07:00 PM,2,L.A. Lakers,Atlanta
659,20070205,07:30 PM,3,Charlotte,Miami
660,20070205,08:30 PM,4,Minnesota,Houston
661,20070205,09:00 PM,5,Chicago,Utah
662,20070205,09:00 PM,6,Phoenix,Denver
663,20070205,10:00 PM,7,New Orleans,Sacramento
664,20070206,07:30 PM,0,Boston,Detroit
665,20070206,07:30 PM,1,L.A. Clippers,New York
666,20070206,08:00 PM,2,Orlando,Milwaukee
667,20070206,08:00 PM,3,Houston,Memphis
668,20070206,10:00 PM,4,Phoenix,Portland
669,20070207,07:00 PM,0,Brooklyn,Atlanta
670,20070207,07:00 PM,1,L.A. Clippers,Cleveland
671,20070207,07:00 PM,2,Charlotte,Philadelphia
672,20070207,07:00 PM,3,San Antonio,Washington
673,20070207,07:00 PM,4,Orlando,Toronto
674,20070207,07:30 PM,5,Miami,Boston
675,20070207,08:00 PM,6,Golden State,Minnesota
676,20070207,08:30 PM,7,Memphis,Dallas
677,20070207,09:00 PM,8,New Orleans,Denver
678,20070208,08:00 PM,0,Milwaukee,New Orleans
679,20070208,08:00 PM,1,L.A. Lakers,Detroit
680,20070208,10:30 PM,2,Chicago,Sacramento
681,20070209,07:00 PM,0,San Antonio,Orlando
682,20070209,07:00 PM,1,Denver,Indiana
683,20070209,07:00 PM,2,Portland,Charlotte
684,20070209,07:00 PM,3,L.A. Lakers,Toronto
685,20070209,07:00 PM,4,L.A. Clippers,Philadelphia
686,20070209,07:30 PM,5,Brooklyn,Boston
687,20070209,08:00 PM,6,Minnesota,Memphis
688,20070209,08:00 PM,7,Miami,Cleveland
689,20070209,08:30 PM,8,Houston,Dallas
690,20070209,09:00 PM,9,Atlanta,Phoenix
691,20070209,10:30 PM,10,Chicago,Golden State
692,20070210,07:30 PM,0,Toronto,Detroit
693,20070210,07:30 PM,1,Orlando,Brooklyn
694,20070210,08:00 PM,2,Memphis,New Orleans
695,20070210,08:30 PM,3,Denver,Milwaukee
696,20070210,08:30 PM,4,Charlotte,Houston
697,20070210,09:00 PM,5,New York,Utah
698,20070211,01:00 PM,0,San Antonio,Miami
699,20070211,01:00 PM,1,Portland,Washington
700,20070211,02:30 PM,2,L.A. Clippers,Indiana
701,20070211,03:30 PM,3,L.A. Lakers,Cleveland
702,20070211,06:00 PM,4,Boston,Minnesota
703,20070211,06:00 PM,5,Dallas,Philadelphia
704,20070211,08:00 PM,6,Chicago,Phoenix
705,20070211,09:00 PM,7,Atlanta,Golden State
706,20070212,07:30 PM,0,L.A. Clippers,Detroit
707,20070212,09:00 PM,1,Golden State,Denver
708,20070212,09:00 PM,2,Atlanta,Utah
709,20070213,07:30 PM,0,Portland,Miami
710,20070213,07:30 PM,1,San Antonio,Brooklyn
711,20070213,08:00 PM,2,Dallas,Milwaukee
712,20070213,08:00 PM,3,New Orleans,Memphis
713,20070213,08:30 PM,4,Toronto,Chicago
714,20070213,08:30 PM,5,Sacramento,Houston
715,20070213,10:30 PM,6,New York,L.A. Lakers
716,20070214,07:00 PM,0,Brooklyn,Toronto
717,20070214,07:00 PM,1,Washington,Philadelphia
718,20070214,07:00 PM,2,Chicago,Charlotte
719,20070214,07:00 PM,3,Memphis,Indiana
720,20070214,07:00 PM,4,Portland,Orlando
721,20070214,07:30 PM,5,San Antonio,Detroit
722,20070214,07:30 PM,6,Milwaukee,Boston
723,20070214,08:00 PM,7,Denver,Minnesota
724,20070214,08:00 PM,8,Sacramento,New Orleans
725,20070214,09:00 PM,9,Cleveland,Utah
726,20070214,10:30 PM,10,Atlanta,L.A. Clippers
727,20070214,10:30 PM,11,New York,Golden State
728,20070215,08:00 PM,0,Dallas,Houston
729,20070215,10:30 PM,1,Cleveland,L.A. Lakers
730,20070220,07:00 PM,0,New Orleans,Charlotte
731,20070220,07:00 PM,1,Minnesota,Washington
732,20070220,07:30 PM,2,Orlando,New York
733,20070220,08:00 PM,3,Detroit,Milwaukee
734,20070220,08:00 PM,4,Denver,San Antonio
735,20070220,08:30 PM,5,Atlanta,Chicago
736,20070220,10:00 PM,6,Boston,Sacramento
737,20070220,10:00 PM,7,Utah,Portland
738,20070220,10:30 PM,8,Phoenix,L.A. Clippers
739,20070221,07:00 PM,0,San Antonio,Atlanta
740,20070221,07:00 PM,1,Cleveland,Toronto
741,20070221,07:00 PM,2,New York,Philadelphia
742,20070221,07:00 PM,3,Milwaukee,Indiana
743,20070221,07:30 PM,4,Orlando,Detroit
744,20070221,07:30 PM,5,New Orleans,Brooklyn
745,20070221,08:00 PM,6,Charlotte,Minnesota
746,20070221,09:00 PM,7,Boston,Phoenix
747,20070221,09:00 PM,8,Miami,Houston
748,20070221,10:30 PM,9,Memphis,Golden State
749,20070221,10:30 PM,10,Portland,L.A. Lakers
750,20070222,07:00 PM,0,Sacramento,Washington
751,20070222,07:00 PM,1,Chicago,Cleveland
752,20070222,09:30 PM,2,Miami,Dallas
753,20070223,07:00 PM,0,Detroit,Orlando
754,20070223,07:00 PM,1,Indiana,Toronto
755,20070223,07:00 PM,2,Philadelphia,Charlotte
756,20070223,07:30 PM,3,Milwaukee,New York
757,20070223,07:30 PM,4,Sacramento,Brooklyn
758,20070223,07:30 PM,5,Houston,Atlanta
759,20070223,08:00 PM,6,Phoenix,Minnesota
760,20070223,08:00 PM,7,Washington,Chicago
761,20070223,10:00 PM,8,Memphis,Portland
762,20070223,10:30 PM,9,Utah,Denver
763,20070223,10:30 PM,10,Boston,L.A. Lakers
764,20070224,03:30 PM,0,Golden State,L.A. Clippers
765,20070224,07:00 PM,1,Toronto,Charlotte
766,20070224,08:30 PM,2,Philadelphia,Milwaukee
767,20070224,09:00 PM,3,Boston,Utah
768,20070224,09:00 PM,4,Denver,Dallas
769,20070225,01:00 PM,0,Chicago,Detroit
770,20070225,02:00 PM,1,Houston,Orlando
771,20070225,03:30 PM,2,Cleveland,Miami
772,20070225,03:30 PM,3,Washington,Minnesota
773,20070225,06:00 PM,4,Phoenix,Atlanta
774,20070225,06:00 PM,5,New York,Brooklyn
775,20070225,06:00 PM,6,L.A. Lakers,Golden State
776,20070225,08:00 PM,7,Sacramento,Indiana
777,20070226,07:00 PM,0,Sacramento,Philadelphia
778,20070226,07:30 PM,1,Miami,New York
779,20070226,08:00 PM,2,Toronto,San Antonio
780,20070226,08:00 PM,3,Denver,Memphis
781,20070226,08:30 PM,4,Atlanta,Dallas
782,20070226,08:30 PM,5,Boston,Houston
783,20070226,08:30 PM,6,Orlando,Chicago
784,20070226,09:00 PM,7,L.A. Lakers,Utah
785,20070226,10:30 PM,8,Charlotte,L.A. Clippers
786,20070227,07:00 PM,0,Phoenix,Indiana
787,20070227,07:00 PM,1,New Orleans,Cleveland
788,20070227,07:30 PM,2,Washington,Brooklyn
789,20070227,08:00 PM,3,Dallas,Minnesota
790,20070227,08:00 PM,4,Golden State,Milwaukee
791,20070228,07:00 PM,0,Phoenix,Philadelphia
792,20070228,07:00 PM,1,Miami,Washington
793,20070228,07:30 PM,2,New York,Boston
794,20070228,08:00 PM,3,Atlanta,New Orleans
795,20070228,08:00 PM,4,Utah,Memphis
796,20070228,08:30 PM,5,Golden State,Chicago
797,20070228,08:30 PM,6,Toronto,Houston
798,20070228,09:00 PM,7,Orlando,Denver
799,20070228,10:00 PM,8,Charlotte,Sacramento
800,20070301,08:00 PM,0,Cleveland,Dallas
801,20070301,10:00 PM,1,Charlotte,Portland
802,20070302,07:00 PM,0,Memphis,Philadelphia
803,20070302,07:00 PM,1,Atlanta,Washington
804,20070302,07:00 PM,2,Milwaukee,Toronto
805,20070302,07:30 PM,3,Golden State,New York
806,20070302,08:00 PM,4,Utah,Minnesota
807,20070302,08:00 PM,5,Detroit,Miami
808,20070302,08:00 PM,6,Orlando,San Antonio
809,20070302,08:30 PM,7,New Orleans,Chicago
810,20070302,09:00 PM,8,Indiana,Phoenix
811,20070302,10:30 PM,9,Houston,Denver
812,20070302,10:30 PM,10,Sacramento,L.A. Lakers
813,20070303,01:00 PM,0,Boston,Brooklyn
814,20070303,07:00 PM,1,New York,Atlanta
815,20070303,07:30 PM,2,Toronto,Cleveland
816,20070303,08:00 PM,3,Detroit,Memphis
817,20070303,08:30 PM,4,San Antonio,Houston
818,20070303,09:00 PM,5,Orlando,Dallas
819,20070303,10:00 PM,6,Sacramento,Portland
820,20070303,10:30 PM,7,Indiana,L.A. Clippers
821,20070304,12:30 PM,0,Minnesota,Boston
822,20070304,01:00 PM,1,Golden State,Washington
823,20070304,03:00 PM,2,Chicago,Milwaukee
824,20070304,03:30 PM,3,L.A. Lakers,Phoenix
825,20070304,06:00 PM,4,Brooklyn,Philadelphia
826,20070304,08:00 PM,5,Utah,New Orleans
827,20070305,07:00 PM,0,Milwaukee,Orlando
828,20070305,07:00 PM,1,Houston,Cleveland
829,20070305,07:30 PM,2,Golden State,Detroit
830,20070305,07:30 PM,3,Atlanta,Miami
831,20070305,09:00 PM,4,Charlotte,Utah
832,20070305,10:30 PM,5,San Antonio,L.A. Clippers
833,20070306,07:00 PM,0,Toronto,Washington
834,20070306,08:00 PM,1,L.A. Lakers,Minnesota
835,20070306,08:30 PM,2,Brooklyn,Dallas
836,20070306,09:00 PM,3,New Orleans,Denver
837,20070306,10:00 PM,4,San Antonio,Portland
838,20070306,10:00 PM,5,Indiana,Sacramento
839,20070307,07:00 PM,0,Washington,Atlanta
840,20070307,07:00 PM,1,Memphis,Toronto
841,20070307,07:30 PM,2,Cleveland,Detroit
842,20070307,07:30 PM,3,Houston,Boston
843,20070307,07:30 PM,4,Chicago,Miami
844,20070307,08:00 PM,5,L.A. Lakers,Milwaukee
845,20070307,09:00 PM,6,Charlotte,Phoenix
846,20070307,09:00 PM,7,Indiana,Utah
847,20070307,10:30 PM,8,Denver,Golden State
848,20070308,08:00 PM,0,Chicago,Orlando
849,20070308,10:30 PM,1,San Antonio,Sacramento
850,20070309,07:00 PM,0,L.A. Lakers,Philadelphia
851,20070309,07:30 PM,1,Minnesota,Miami
852,20070309,07:30 PM,2,Memphis,Atlanta
853,20070309,08:30 PM,3,Brooklyn,Houston
854,20070309,09:00 PM,4,Detroit,Denver
855,20070309,09:00 PM,5,New Orleans,Phoenix
856,20070309,10:30 PM,6,L.A. Clippers,Golden State
857,20070310,07:00 PM,0,Memphis,Charlotte
858,20070310,07:00 PM,1,Minnesota,Atlanta
859,20070310,07:00 PM,2,New York,Washington
860,20070310,07:00 PM,3,Philadelphia,Indiana
861,20070310,08:00 PM,4,Brooklyn,San Antonio
862,20070310,08:30 PM,5,Cleveland,Milwaukee
863,20070310,09:00 PM,6,New Orleans,Utah
864,20070311,03:00 PM,0,Detroit,L.A. Clippers
865,20070311,03:30 PM,1,Denver,Sacramento
866,20070311,06:00 PM,2,Chicago,Boston
867,20070311,06:00 PM,3,Washington,Miami
868,20070311,06:00 PM,4,Indiana,Cleveland
869,20070311,06:30 PM,5,Orlando,Houston
870,20070311,09:00 PM,6,Golden State,Portland
871,20070311,09:00 PM,7,Dallas,L.A. Lakers
872,20070312,07:00 PM,0,Orlando,Charlotte
873,20070312,08:00 PM,1,Brooklyn,Memphis
874,20070312,08:00 PM,2,Toronto,Milwaukee
875,20070312,10:00 PM,3,Houston,Phoenix
876,20070312,10:30 PM,4,Dallas,Golden State
877,20070313,07:00 PM,0,Philadelphia,Atlanta
878,20070313,07:00 PM,1,Sacramento,Cleveland
879,20070313,07:30 PM,2,Utah,Miami
880,20070313,08:00 PM,3,L.A. Clippers,San Antonio
881,20070313,08:00 PM,4,Indiana,Minnesota
882,20070313,08:00 PM,5,Brooklyn,New Orleans
883,20070313,08:30 PM,6,Boston,Chicago
884,20070313,09:00 PM,7,Portland,Denver
885,20070314,07:00 PM,0,Washington,Indiana
886,20070314,07:00 PM,1,New York,Toronto
887,20070314,07:00 PM,2,Sacramento,Charlotte
888,20070314,07:00 PM,3,Utah,Orlando
889,20070314,07:00 PM,4,Chicago,Philadelphia
890,20070314,07:30 PM,5,Atlanta,Boston
891,20070314,08:00 PM,6,Cleveland,Memphis
892,20070314,09:00 PM,7,Phoenix,Dallas
893,20070314,10:00 PM,8,Detroit,Portland
894,20070315,08:00 PM,0,Miami,Brooklyn
895,20070315,08:00 PM,1,San Antonio,Milwaukee
896,20070315,10:30 PM,2,L.A. Lakers,Denver
897,20070316,07:00 PM,0,L.A. Clippers,Charlotte
898,20070316,07:00 PM,1,Utah,Philadelphia
899,20070316,07:00 PM,2,Houston,Toronto
900,20070316,07:30 PM,3,New Orleans,New York
901,20070316,07:30 PM,4,Sacramento,Miami
902,20070316,08:30 PM,5,Boston,Dallas
903,20070316,10:00 PM,6,Detroit,Phoenix
904,20070316,10:30 PM,7,Portland,L.A. Lakers
905,20070316,10:30 PM,8,Minnesota,Golden State
906,20070317,07:00 PM,0,Sacramento,Orlando
907,20070317,07:00 PM,1,Atlanta,Indiana
908,20070317,07:00 PM,2,New Orleans,Washington
909,20070317,07:30 PM,3,Utah,Cleveland
910,20070317,08:00 PM,4,Chicago,Memphis
911,20070317,08:00 PM,5,Boston,San Antonio
912,20070317,08:30 PM,6,Charlotte,Milwaukee
913,20070317,10:00 PM,7,Phoenix,Denver
914,20070318,12:00 PM,0,Toronto,New York
915,20070318,03:30 PM,1,Dallas,Detroit
916,20070318,06:00 PM,2,L.A. Clippers,Brooklyn
917,20070318,06:00 PM,3,Orlando,Miami
918,20070318,06:00 PM,4,Houston,Philadelphia
919,20070318,08:00 PM,5,Minnesota,L.A. Lakers
920,20070319,07:00 PM,0,Sacramento,Atlanta
921,20070319,08:00 PM,1,Boston,New Orleans
922,20070320,07:00 PM,0,Denver,Brooklyn
923,20070320,07:00 PM,1,Cleveland,Charlotte
924,20070320,07:30 PM,2,Dallas,New York
925,20070320,07:30 PM,3,Philadelphia,Detroit
926,20070320,08:00 PM,4,New Orleans,Memphis
927,20070320,08:30 PM,5,L.A. Clippers,Chicago
928,20070320,09:00 PM,6,Golden State,Utah
929,20070320,10:00 PM,7,Minnesota,Phoenix
930,20070320,10:00 PM,8,Washington,Portland
931,20070321,07:00 PM,0,Miami,Atlanta
932,20070321,07:00 PM,1,Orlando,Toronto
933,20070321,07:30 PM,2,Charlotte,Boston
934,20070321,08:00 PM,3,L.A. Clippers,Milwaukee
935,20070321,08:00 PM,4,Dallas,Cleveland
936,20070321,08:00 PM,5,Indiana,San Antonio
937,20070321,10:00 PM,6,Minnesota,Sacramento
938,20070322,07:30 PM,0,Portland,New York
939,20070322,08:00 PM,1,L.A. Lakers,Memphis
940,20070322,08:30 PM,2,Denver,Chicago
941,20070322,08:30 PM,3,Detroit,Houston
942,20070322,10:00 PM,4,Sacramento,Phoenix
943,20070323,07:00 PM,0,Brooklyn,Orlando
944,20070323,07:00 PM,1,Miami,Indiana
945,20070323,07:00 PM,2,Denver,Toronto
946,20070323,07:00 PM,3,Charlotte,Philadelphia
947,20070323,07:30 PM,4,Portland,Atlanta
948,20070323,07:30 PM,5,Dallas,Boston
949,20070323,07:30 PM,6,New York,Cleveland
950,20070323,08:00 PM,7,Detroit,San Antonio
951,20070323,08:00 PM,8,L.A. Lakers,New Orleans
952,20070323,10:30 PM,9,Utah,L.A. Clippers
953,20070323,10:30 PM,10,Washington,Golden State
954,20070324,07:00 PM,0,Brooklyn,Charlotte
955,20070324,07:30 PM,1,Philadelphia,Miami
956,20070324,09:00 PM,2,Memphis,Utah
957,20070324,10:30 PM,3,Washington,L.A. Clippers
958,20070325,01:00 PM,0,Dallas,Atlanta
959,20070325,03:30 PM,1,Chicago,Indiana
960,20070325,03:30 PM,2,Portland,Minnesota
961,20070325,03:30 PM,3,Phoenix,Sacramento
962,20070325,03:30 PM,4,Detroit,Milwaukee
963,20070325,08:00 PM,5,Houston,New Orleans
964,20070325,08:00 PM,6,Denver,Cleveland
965,20070325,09:30 PM,7,Golden State,L.A. Lakers
966,20070326,07:30 PM,0,Orlando,New York
967,20070326,07:30 PM,1,Denver,Detroit
968,20070326,07:30 PM,2,Atlanta,Miami
969,20070326,07:30 PM,3,Toronto,Boston
970,20070326,08:30 PM,4,Portland,Chicago
971,20070326,08:30 PM,5,Milwaukee,Houston
972,20070326,09:00 PM,6,Washington,Utah
973,20070326,10:00 PM,7,Memphis,Phoenix
974,20070326,10:30 PM,8,San Antonio,Golden State
975,20070327,07:00 PM,0,Cleveland,Indiana
976,20070327,08:00 PM,1,Dallas,New Orleans
977,20070327,10:30 PM,2,Memphis,L.A. Lakers
978,20070328,07:00 PM,0,Philadelphia,Washington
979,20070328,07:00 PM,1,Miami,Toronto
980,20070328,07:00 PM,2,Atlanta,Charlotte
981,20070328,07:30 PM,3,Cleveland,New York
982,20070328,07:30 PM,4,Orlando,Boston
983,20070328,07:30 PM,5,Indiana,Brooklyn
984,20070328,08:00 PM,6,New Orleans,San Antonio
985,20070328,08:30 PM,7,Milwaukee,Dallas
986,20070328,09:00 PM,8,Minnesota,Utah
987,20070328,10:00 PM,9,Houston,L.A. Clippers
988,20070329,08:00 PM,0,Detroit,Chicago
989,20070329,10:00 PM,1,Memphis,Portland
990,20070329,10:30 PM,2,Phoenix,Golden State
991,20070330,07:00 PM,0,Boston,Philadelphia
992,20070330,07:00 PM,1,Toronto,Washington
993,20070330,07:00 PM,2,Milwaukee,Charlotte
994,20070330,08:00 PM,3,Indiana,Orlando
995,20070330,08:00 PM,4,Utah,San Antonio
996,20070330,08:00 PM,5,Miami,Minnesota
997,20070330,08:00 PM,6,Brooklyn,Detroit
998,20070330,08:30 PM,7,New York,Dallas
999,20070330,10:00 PM,8,Denver,Phoenix
1000,20070330,10:30 PM,9,Houston,L.A. Lakers
1001,20070330,10:30 PM,10,L.A. Clippers,Sacramento
1002,20070331,03:00 PM,0,Cleveland,Chicago
1003,20070331,07:30 PM,1,Philadelphia,Brooklyn
1004,20070331,08:00 PM,2,New York,New Orleans
1005,20070331,10:00 PM,3,L.A. Clippers,Portland
1006,20070401,01:00 PM,0,Miami,Detroit
1007,20070401,02:00 PM,1,Chicago,Atlanta
1008,20070401,03:00 PM,2,Memphis,Golden State
1009,20070401,03:30 PM,3,Dallas,Phoenix
1010,20070401,03:30 PM,4,Washington,Milwaukee
1011,20070401,06:00 PM,5,Utah,Houston
1012,20070401,06:00 PM,6,Minnesota,Orlando
1013,20070401,06:00 PM,7,Cleveland,Boston
1014,20070401,06:00 PM,8,Charlotte,Toronto
1015,20070401,07:00 PM,9,San Antonio,Indiana
1016,20070401,09:30 PM,10,Sacramento,L.A. Lakers
1017,20070403,07:00 PM,0,Washington,Charlotte
1018,20070403,07:00 PM,1,Detroit,Indiana
1019,20070403,07:30 PM,2,Toronto,Miami
1020,20070403,08:00 PM,3,Cleveland,Minnesota
1021,20070403,08:00 PM,4,Phoenix,Memphis
1022,20070403,08:00 PM,5,New Orleans,Milwaukee
1023,20070403,10:00 PM,6,Dallas,Sacramento
1024,20070403,10:30 PM,7,Denver,L.A. Lakers
1025,20070404,07:00 PM,0,Toronto,Orlando
1026,20070404,07:00 PM,1,Charlotte,Washington
1027,20070404,07:30 PM,2,Atlanta,Brooklyn
1028,20070404,07:30 PM,3,Philadelphia,New York
1029,20070404,07:30 PM,4,Chicago,Detroit
1030,20070404,08:00 PM,5,Boston,Milwaukee
1031,20070404,08:30 PM,6,Golden State,Houston
1032,20070404,10:00 PM,7,Sacramento,Denver
1033,20070404,10:00 PM,8,Utah,Portland
1034,20070404,10:30 PM,9,L.A. Lakers,L.A. Clippers
1035,20070405,07:00 PM,0,Miami,Cleveland
1036,20070405,09:30 PM,1,Phoenix,San Antonio
1037,20070407,07:00 PM,0,Boston,Indiana
1038,20070407,07:00 PM,1,Memphis,Orlando
1039,20070407,07:30 PM,2,Washington,Brooklyn
1040,20070407,08:00 PM,3,New Orleans,Minnesota
1041,20070407,08:00 PM,4,Golden State,San Antonio
1042,20070407,08:30 PM,5,New York,Milwaukee
1043,20070407,09:00 PM,6,Portland,Dallas
1044,20070407,10:30 PM,7,Denver,L.A. Clippers
1045,20070408,01:00 PM,0,Cleveland,Detroit
1046,20070408,03:30 PM,1,Phoenix,L.A. Lakers
1047,20070408,06:00 PM,2,Charlotte,Miami
1048,20070408,06:00 PM,3,Chicago,Toronto
1049,20070408,07:30 PM,4,Atlanta,Philadelphia
1050,20070408,09:00 PM,5,Houston,Sacramento
1051,20070409,07:30 PM,0,Detroit,New York
1052,20070409,08:00 PM,1,Orlando,Milwaukee
1053,20070409,08:00 PM,2,Toronto,Minnesota
1054,20070409,08:00 PM,3,Portland,San Antonio
1055,20070409,08:30 PM,4,L.A. Clippers,Dallas
1056,20070409,09:00 PM,5,L.A. Lakers,Denver
1057,20070409,10:30 PM,6,Utah,Golden State
